benefit_id,card_id,min_amount,min_amount_source,category_id,group_name,benefit_type,rate,fixed_amount,unit_basis,unit_type,raw_text,classification_status
186,93,500000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,60,,,"현대오일뱅크, S-OIL 주유 및 충전 시 리터당 60원 청구할인",CONFIRMED
187,94,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,모든 국내 가맹점 0.7%~1.0% 청구할인,CONFIRMED
188,94,0,CARD_LEVEL,3,주유,FIXED_AMOUNT,,100,,,"S-OIL, 현대오일뱅크 리터당 60~100원 청구할인",CONFIRMED
189,94,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중교통 10% 청구할인,CONFIRMED
190,94,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"스타벅스, 폴바셋 10% 청구할인",CONFIRMED
191,106,300000,INLINE,3,주유,FIXED_AMOUNT,,60,,,"주유소, 충전소 업종 리터당 60원 청구할인 (전월실적 30만원 이상)",CONFIRMED
192,106,300000,INLINE,5,통신,RATE_DISCOUNT,10.0,,,,"전화요금, 인터넷이용료, 케이블TV 업종 10% 청구할인 (전월실적 30만원 이상)",CONFIRMED
193,106,300000,INLINE,27,교통,RATE_DISCOUNT,10.0,,,,"버스, 지하철, 택시 업종 10% 청구할인 (전월실적 30만원 이상)",CONFIRMED
194,106,600000,INLINE,14,생활,RATE_DISCOUNT,10.0,,,,"음식점, 커피전문점, 편의점, 약국 업종 10% 추가 청구할인 (전월실적 60만원 이상)",CONFIRMED
195,107,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"3대 패밀리레스토랑(아웃백,VIPS,TGIF) 이용 시 10% 청구할인",CONFIRMED
196,107,300000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,"백화점, 대형마트, 정비, 손해보험 업종 2~3개월 무이자할부 서비스",CONFIRMED
197,109,300000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,100,,,SK에너지 주유시 리터당 100원 청구할인,CONFIRMED
198,109,300000,CARD_LEVEL,25,정비,FREE_SERVICE,,,,,"스피드메이트 엔진오일 무료교환, 차량정비 현장할인 서비스",CONFIRMED
199,109,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"버스, 지하철 10% 청구할인",CONFIRMED
200,112,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,100,,,GS칼텍스 리터당 100원 현장할인,CONFIRMED
201,112,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,버스/지하철 10% 청구할인,CONFIRMED
202,115,300000,INLINE,3,주유,FIXED_AMOUNT,,60,,,"주유소, 충전소 업종 리터당 60원 청구할인 (전월실적 30만원 이상)",CONFIRMED
203,115,300000,INLINE,22,대형마트,RATE_DISCOUNT,10.0,,,,대형마트 10% 청구할인 (전월실적 30만원 이상),CONFIRMED
204,115,300000,INLINE,5,통신,RATE_DISCOUNT,10.0,,,,"전화요금, 인터넷이용료, 케이블TV 업종 10% 청구할인 (전월실적 30만원 이상)",CONFIRMED
205,115,300000,INLINE,27,교통,RATE_DISCOUNT,10.0,,,,"버스, 지하철, 택시 업종 10% 청구할인 (전월실적 30만원 이상)",CONFIRMED
206,115,300000,INLINE,26,해외,RATE_DISCOUNT,5.0,,,,해외이용(해외직구) 5% 할인 캐시백 (전월실적 30만원 이상),CONFIRMED
207,115,600000,INLINE,12,푸드,RATE_DISCOUNT,10.0,,,,"음식점, 커피전문점, 편의점, 약국 업종 10% 추가 청구할인 (전월실적 60만원 이상)",CONFIRMED
208,116,300000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,커피/제과/아이스크림 5~10% 할인,CONFIRMED
209,116,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,"대중교통, 택시 10% 할인",CONFIRMED
210,120,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,2.0,,,,해외이용 2.0% 할인 캐시백,CONFIRMED
211,121,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"버스, 지하철 10% 청구할인",CONFIRMED
212,121,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,"SKT, KT Olleh, LG U+ 10% 청구할인",CONFIRMED
213,121,300000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,60,,,SK주유소(충전소) 리터당 60원 청구할인,CONFIRMED
214,121,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"CGV/메가박스 온라인 영화예매시 승인건당 3,500원 청구 할인",CONFIRMED
215,121,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"롯데월드, 에버랜드, 캐리비안베이 30~50% 할인",CONFIRMED
216,121,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,5.0,,,,해외가맹점 5% 할인캐시백,CONFIRMED
217,122,200000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,3000,,,"SKT, KT, LGU+ 이동통신요금 최대 3,000원 청구할인",CONFIRMED
218,122,200000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,티머니 후불교통(버스/지하철) 5% 환급할인,CONFIRMED
219,125,500000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,100,,,E1 LPG충전소 리터당 100원 청구할인,CONFIRMED
220,125,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,인터넷 쇼핑몰/소셜커머스 10% 청구할인,CONFIRMED
221,125,500000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,패밀리레스토랑 이용금액 10% 청구할인,CONFIRMED
222,125,500000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,대중교통 이용금액 10% 청구할인,CONFIRMED
223,127,400000,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,"대중교통, 택시 5% 적립",CONFIRMED
224,127,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 5% 적립,CONFIRMED
225,127,400000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,"커피, 디저트 10% 적립",CONFIRMED
226,127,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,20.0,,,,SPA 패션 20% 적립,CONFIRMED
227,127,400000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,3.0,,,,해외이용금액 3% 할인 캐시백,CONFIRMED
228,129,300000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,50.0,,,,[Great 서비스] 스타벅스 50% 청구할인,CONFIRMED
229,129,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,"[Basic 서비스] 대중교통, 택시/이동통신요금 10% 청구할인",CONFIRMED
230,132,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,20.0,,,,편의점 20% 포인트리 적립,CONFIRMED
231,132,400000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,5.0,,,,음식점 5% 포인트리 적립,CONFIRMED
232,132,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 5% 포인트리 적립,CONFIRMED
233,132,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,인터넷쇼핑몰 5% 포인트리 적립,CONFIRMED
234,132,400000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,5.0,,,,"숙박앱, 렌트앱 이용 시 5% 포인트리 적립",CONFIRMED
235,132,400000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"맥스무비 영화 예매 시 1매당 3,500원 현장할인",CONFIRMED
236,132,400000,CARD_LEVEL,6,기타,RATE_DISCOUNT,5.0,,,,카카오프렌즈 캐릭터샵 이용 시 5% 포인트리 적립,CONFIRMED
237,134,400000,CARD_LEVEL,25,정비,RATE_DISCOUNT,5.0,,,,"차량정비, 주차장, 세차장 업종 5% 적립",CONFIRMED
238,134,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신 3사 자동납부 5% 적립,CONFIRMED
239,134,400000,CARD_LEVEL,6,기타,RATE_DISCOUNT,5.0,,,,플러스 O2O 이용금액 5% 적립,CONFIRMED
240,134,400000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 30~50% 현장할인,CONFIRMED
241,136,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,국내 전 가맹점 0.7% 기본적립,CONFIRMED
242,136,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,3.0,,,,해외이용금액 3% 할인 캐시백,CONFIRMED
243,140,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"3대 패밀리레스토랑(아웃백,VIPS,TGIF) 이용 시 10% 청구할인",CONFIRMED
244,140,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"맥스무비 1매당 3,500원 할인(본인회원 한정)",CONFIRMED
245,140,300000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,"백화점, 대형마트, 정비, 손해보험 업종 2~3개월 무이자할부 서비스",CONFIRMED
246,141,300000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,5.0,,,,"이마트, 홈플러스, 롯데마트 5% 청구할인",CONFIRMED
247,142,400000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"대중교통(버스, 지하철) 10% 청구할인",CONFIRMED
248,142,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,"편의점(GS25, CU) 10% 청구할인",CONFIRMED
249,144,400000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,20.0,,,,"[꿀잠α Relax 할인서비스]
숙박/숙박App 20% 청구할인",CONFIRMED
250,144,400000,CARD_LEVEL,27,교통,RATE_DISCOUNT,20.0,,,,"[꿀잠α Relax 할인서비스]
여객/운송 20% 청구할인",CONFIRMED
251,146,0,CARD_LEVEL,13,선택형,RATE_DISCOUNT,0.7,,,,"[적립형] 국내/외 전 가맹점 0.7% 기본적립, 7대 영역 중 월간 이용횟수가 가장 높은 2개 영역 3% 추가적립",CONFIRMED
252,146,0,CARD_LEVEL,13,선택형,RATE_DISCOUNT,0.7,,,,"[할인형] 국내/외 전 가맹점 0.7% 기본할인, 7대 영역 중 월간 이용횟수가 가장 높은 2개 영역 5% 추가할인",CONFIRMED
253,148,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,주요 생활영역 5% 할인서비스,CONFIRMED
254,152,1000000,CARD_LEVEL,36,약국,RATE_DISCOUNT,10.0,,,,약국 이용 시 10% 청구할인,CONFIRMED
255,156,100000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,쇼핑서비스 대상 가맹점 5~10% 적립,CONFIRMED
256,156,100000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 자동이체 시 5% 적립,CONFIRMED
257,156,100000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,"버스, 지하철 이용시 5% 적립",CONFIRMED
258,162,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"전국 주요 쇼핑업종, 모든 해외가맹점 청구할인 5% 할인(월5천원~2만5천원)",CONFIRMED
259,163,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,7.0,,,,"전국 주요 쇼핑업종, 모든 해외가맹점 청구할인 7% 할인(월5천원~5만원)",CONFIRMED
260,164,300000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,7.0,,,,전국 음식점 7% 청구할인(해외포함),CONFIRMED
261,164,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,7.0,,,,전국 대중교통 7% 청구할인(해외포함),CONFIRMED
262,164,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,7.0,,,,국내외 온라인쇼핑 7% 청구할인,CONFIRMED
263,164,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,30.0,,,,국내외 커피전문점 30% 청구할인,CONFIRMED
264,166,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,국내·외 전 가맹점 0.7~1% 청구할인,CONFIRMED
265,167,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.4,,,,국내·외 전 가맹점 0.7~1.4% 청구할인,CONFIRMED
266,167,0,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,대중교통 및 통신요금 5% 청구할인,CONFIRMED
267,175,100000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,10.0,,,,농협판매장 이용 시 10% NH포인트 적립,CONFIRMED
268,185,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,"커피, 베이커리 5% 할인",CONFIRMED
269,186,400000,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,10.0,,,,농협 판매장 10% 할인,CONFIRMED
270,186,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,생활 업종 10% 할인,CONFIRMED
271,186,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,농협몰 10% 할인,CONFIRMED
272,186,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,통신요금 10% 할인,CONFIRMED
273,191,400000,CARD_LEVEL,11,테마파크,FREE_SERVICE,,,,,전국 주요 놀이공원 무료입장 또는 할인,CONFIRMED
274,192,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,"커피, 베이커리, 아이스크림 10% 청구할인
영화 CGV 1천원 청구할인",CONFIRMED
275,193,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,"커피, 베이커리 10% 청구할인 및 CGV 1,000원 청구할인",CONFIRMED
276,193,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,전국 주요 놀이공원 30~50% 할인,CONFIRMED
277,201,300000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,15.0,,,,롯데백화점 15% 결제일할인,CONFIRMED
278,201,300000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,5.0,,,,롯데백화점 5% 현장할인 e-쿠폰 제공,CONFIRMED
279,203,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,[다 할인 서비스] 모든 가맹점 1% 청구할인,CONFIRMED
280,203,500000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,1.5,,,,[더 할인 서비스] 교통 1.5% 청구할인,CONFIRMED
281,203,500000,CARD_LEVEL,5,통신,RATE_DISCOUNT,1.5,,,,[더 할인 서비스] 통신 1.5% 청구할인,CONFIRMED
282,203,500000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,1.5,,,,[더 할인 서비스] 마트 1.5% 청구할인,CONFIRMED
283,203,500000,CARD_LEVEL,9,주유소,RATE_DISCOUNT,1.5,,,,[더 할인 서비스] 주유 1.5% 청구할인,CONFIRMED
284,203,500000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.5,,,,[더 할인 서비스] 해외 1.5% 청구할인,CONFIRMED
285,204,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,[다 적립 서비스] 모든 가맹점 1% 적립,CONFIRMED
286,204,500000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,1.5,,,,[더 적립 서비스] 교통 1.5% 적립,CONFIRMED
287,204,500000,CARD_LEVEL,5,통신,RATE_DISCOUNT,1.5,,,,[더 적립 서비스] 통신 1.5% 적립,CONFIRMED
288,204,500000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,1.5,,,,[더 적립 서비스] 마트 1.5% 적립,CONFIRMED
289,204,500000,CARD_LEVEL,9,주유소,RATE_DISCOUNT,1.5,,,,[더 적립 서비스] 주유 1.5% 적립,CONFIRMED
290,204,500000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.5,,,,[더 적립 서비스] 해외 1.5% 적립,CONFIRMED
291,205,500000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,5.0,,,,주말 식료품비 5% 할인,CONFIRMED
292,205,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,"의료비, 교통비, 편의점 5% 할인",CONFIRMED
293,206,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,80,,,주유소(가스충전소) 리터당 80원 할인,CONFIRMED
294,206,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,"시내버스, 지하철, 택시 10% 할인",CONFIRMED
295,206,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,롯데마트 10% 할인,CONFIRMED
296,207,300000,CARD_LEVEL,10,영화,RATE_DISCOUNT,30.0,,,,"뮤지컬, 연극 등 공연 10~30% 할인",CONFIRMED
297,214,500000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,10.0,,,,주말생활비 - 마트/슈퍼 5~10% 결제일 할인,CONFIRMED
298,214,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,"일상생활비 - 의료, 교통, 편의점 5~10% 결제일 할인",CONFIRMED
299,215,500000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,"출퇴근 할인 - 시내버스, 지하철 10% 결제일 할인",CONFIRMED
300,217,500000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,60,,,주말 주유 리터당 60원 할인,CONFIRMED
301,217,500000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,야간요식 5~10% 결제일 할인,CONFIRMED
302,217,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,"쇼핑(소셜커머스, SPA브랜드, 편의점) 5~10% 결제일 할인",CONFIRMED
303,217,500000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,"대중교통(시내버스, 지하철, 택시) 5~10% 결제일 할인",CONFIRMED
304,227,400000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,150,,,"SK주유소 리터당 최대 150원 청구할인
SK충전소 리터당 최대 70원 청구할인",CONFIRMED
305,227,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,"교통, 영화, 외식, 커피 등 최대 10% 청구할인",CONFIRMED
306,227,400000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,10.0,,,,"이마트, 홈플러스, 롯데마트 최대 10% 청구할인",CONFIRMED
307,228,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.8,,,,모든 가맹점 0.8% 청구할인,CONFIRMED
308,228,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,1.3,,,,온라인 가맹점 1.3% 청구할인,CONFIRMED
309,241,300000,CARD_LEVEL,18,카페,FIXED_AMOUNT,,4000,,,"스타벅스, 커피빈 4,000원 할인",CONFIRMED
310,242,0,CARD_LEVEL,18,카페,FIXED_AMOUNT,,4000,,,"스타벅스 4,000원 청구할인",CONFIRMED
311,242,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,4000,,,"CGV, 롯데시네마 4,000원 청구할인",CONFIRMED
312,243,0,CARD_LEVEL,18,카페,FIXED_AMOUNT,,4000,,,"스타벅스 4,000원 청구할인",CONFIRMED
313,243,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,4000,,,"CGV, 롯데시네마 4,000원 청구할인",CONFIRMED
314,244,0,CARD_LEVEL,31,카페/디저트,FIXED_AMOUNT,,4000,,,"스타벅스 4,000원 청구할인",CONFIRMED
315,245,0,CARD_LEVEL,31,카페/디저트,FIXED_AMOUNT,,4000,,,"스타벅스 4,000원 청구할인",CONFIRMED
316,246,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,50.0,,,,스타벅스 30~50% 청구할인,CONFIRMED
317,246,500000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,이동통신요금 자동이체 시 10% 청구할인,CONFIRMED
318,246,500000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,"온라인쇼핑, 소셜커머스 5% 청구할인",CONFIRMED
319,251,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,"해외가맹점 결제 시 국제브랜드 수수료 1% 면제
해외이용 및 해외직구 이용금액 하나머니 적립",CONFIRMED
320,252,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,국내 가맹점 0.7% 청구할인,CONFIRMED
321,252,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,1.7,,,,국내 온라인 가맹점 1.7% 청구할인,CONFIRMED
322,252,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.7,,,,해외 가맹점 1.7% 청구할인,CONFIRMED
323,254,300000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,5.0,,,,6가지 옵션 중 선택한 적립대상 가맹점에서 5% 적립,CONFIRMED
324,279,200000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,7000,,,"CGV 영화 예매 시 최대 7,000원 캐시백",CONFIRMED
325,279,200000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,CJ mall 5% 캐시백,CONFIRMED
326,279,200000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,VIPS / 계절밥상 10% 캐시백,CONFIRMED
327,279,200000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,투썸플레이스 / 뚜레쥬르 10% 캐시백,CONFIRMED
328,282,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,0.5,,,,주요 업종 0.5% ~ 1% 마이신한포인트 적립,CONFIRMED
329,282,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"롯데월드, 서울랜드 50% 할인",CONFIRMED
330,284,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.3,,,,모든 가맹점 0.3% 포인트 적립,CONFIRMED
331,286,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,3.0,,,,대중교통 3% 적립,CONFIRMED
332,286,0,CARD_LEVEL,5,통신,RATE_DISCOUNT,3.0,,,,이동통신요금 3% 적립,CONFIRMED
333,286,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,"해외 전가맹점(온라인 포함) 이용금액 1% 적립,
해외 인출 1건당 US  적립 제공",CONFIRMED
334,294,300000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,5.0,,,,요식업종 이용금액의 5% 할인,CONFIRMED
335,294,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,"버스, 지하철 이용금액의 5% 할인(후불교통 카드 선택 시)
SK주유소 주유 시 리터당 40원 할인(후불교통카드 미 선택 시)",CONFIRMED
336,294,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"홈쇼핑 이용금액의 5% 할인
해외 이용금액의 5% 할인",CONFIRMED
337,296,200000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,"버스,지하철,택시 이용금액의 10% 할인 (캐시백)",CONFIRMED
338,296,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,모든 커피 전문점 이용 금액의 20% 할인 (캐시백),CONFIRMED
339,296,200000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,10.0,,,,4대 백화점 및 3대 할인점 이용 금액의 10% 할인 (캐시백),CONFIRMED
340,300,200000,CARD_LEVEL,30,렌터카,RATE_DISCOUNT,10.0,,,,SOCAR 결제 시 10% 할인(캐시백),CONFIRMED
341,300,200000,CARD_LEVEL,10,영화,RATE_DISCOUNT,10.0,,,,영화 이용 시 10% 할인(캐시백),CONFIRMED
342,301,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 캐시백,CONFIRMED
343,301,300000,CARD_LEVEL,10,영화,RATE_DISCOUNT,10.0,,,,CGV 10% 캐시백,CONFIRMED
344,302,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 편의점 5% 캐시백,CONFIRMED
345,302,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,롯데월드/서울랜드 50% 현장할인,CONFIRMED
346,306,200000,CARD_LEVEL,10,영화,RATE_DISCOUNT,10.0,,,,영화 예매시 10% 할인(캐시백),CONFIRMED
347,307,200000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,20.0,,,,"빽다방 이용시 20% 결제일 할인(캐시백)
더본(theborn) 모든 매장 이용 시 5% 결제일 할인(캐시백)",CONFIRMED
348,307,200000,CARD_LEVEL,10,영화,RATE_DISCOUNT,10.0,,,,CGV 예매시 10% 할인,CONFIRMED
349,311,0,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.2,,,,해외 전 가맹점 이용액 (온라인 포함) 1.2% 캐시백,CONFIRMED
350,311,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,9.0,,,,CU 9% 캐시백,CONFIRMED
351,311,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,9.0,,,,스타벅스 9% 캐시백,CONFIRMED
352,312,200000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,2.0,,,,해외가맹점(해외직구 포함) 이용금액의 1~2% 캐시백,CONFIRMED
353,313,250000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,2.0,,,,[해외서비스] 해외가맹점(해외직구 포함) 이용금액의 1~2% 캐시백,CONFIRMED
354,315,200000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,온라인 쇼핑몰 이용금액 5% 캐쉬백,CONFIRMED
355,315,200000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,오프라인 쇼핑 이용금액 5% 캐쉬백,CONFIRMED
356,316,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,L.POINT 0.3 ~ 1% 적립,CONFIRMED
357,316,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,롯데월드 아쿠아리움 입장권 및 놀이공원 자유이용권 50% 현장할인,CONFIRMED
358,317,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.5,,,,모아포인트 0.3 ~ 1.5% 적립,CONFIRMED
359,317,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,롯데아쿠아리움 및 주요 놀이공원 50% 현장할인,CONFIRMED
360,318,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,30.0,,,,"스타벅스 30%, 편의점 5% 캐시백할인",CONFIRMED
361,320,300000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,10.0,,,,롯데마트 매장 및 롯데마트몰 10% 캐시백 할인,CONFIRMED
362,320,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,"스타벅스, 투썸플레이스 20% 캐시백 할인",CONFIRMED
363,320,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"아웃백, TGIF 10% 캐시백 할인",CONFIRMED
364,320,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"모든 영화관 3,000원 캐시백 할인",CONFIRMED
365,320,300000,CARD_LEVEL,17,대중교통,FIXED_AMOUNT,,1500,,,"시내버스, 지하철 1,500원 청구할인",CONFIRMED
366,320,300000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,40,,,GS칼텍스 리터당 40원 캐시백 할인,CONFIRMED
367,320,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,주요 놀이공원 자유이용권 50% 현장할인,CONFIRMED
368,322,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,"전국 시내버스, 지하철 5% 청구할인",CONFIRMED
369,322,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"아웃백, TGIF 10% 청구할인",CONFIRMED
