card_id,min_amount,min_amount_source,category_id,group_name,benefit_type,rate,fixed_amount,unit_basis,unit_type,raw_text
731,400000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,모든 가맹점에서 2~3개월 무이자할부 혜택 제공
732,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,70.0,,,,온라인쇼핑 멤버십 이용금액의 70% 청구 할인
732,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,50.0,,,,커피전문점 스마트오더 이용금액의 50% 청구 할인
732,400000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,모든 가맹점에서 2~3개월 무이자할부 혜택 제공
733,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,무신사 및 솔드아웃에서 결제 시 5% 청구 할인
735,500000,CARD_LEVEL,18,카페,VOUCHER,,10000,,,"커피빈 이용 시 청구 할인(최대 1만 8천원),
커피빈 모바일 쿠폰 제공(1만원권)"
735,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,주요 생활 영역 5% 청구 할인
736,1000000,INLINE,14,생활,RATE_DISCOUNT,30.0,,,,라이프스타일 30% 결제일할인 [전월 실적 100만원 이상]
738,0,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,10.0,,,,주요 마트 최대 10% 적립
738,0,CARD_LEVEL,3,주유,RATE_DISCOUNT,5.0,,,,"모든 주유소 이용금액 5% 포인트 적립
전기차 충전소 이용금액 30% 포인트 적립"
738,0,CARD_LEVEL,21,온라인쇼핑,FIXED_AMOUNT,,2500,,,"온라인 쇼핑몰 이용 시 2,500원 결제일 할인"
738,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,버스 이용금액 10% 결제일 할인
738,0,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 자동이체 5% 결제일 할인
739,100000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,20.0,,,,대중교통(전국 버스/지하철) 20% 청구할인
739,100000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"이동통신 자동납부 2,500원 환급할인"
739,100000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"GS홈쇼핑, CJ홈쇼핑, G마켓, 옥션 5% 환급할인"
744,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,"IKEA 매장(푸드 제외) 이용 시 이용금액의 10% 결제일 할인
IKEA 푸드 이용 시 이용금액의 15% 결제일 할인"
744,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,백화점/프리미엄 아울렛 및 대형 할인점 5% 결제일 할인
744,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 결제일 할인
744,300000,CARD_LEVEL,10,영화,RATE_DISCOUNT,5.0,,,,영화 예매 5% 결제일 할인
744,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,커피 5% 결제일 할인
744,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 자동이체 5% 결제일 할인
745,500000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,20.0,,,,대중교통 20% 청구할인
745,500000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,편의점 10% 청구할인
745,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 10% 청구할인
746,250000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,15.0,,,,대중교통 15% 캐시백
746,250000,CARD_LEVEL,26,해외,RATE_DISCOUNT,20.0,,,,"해외 직접 구매 배송 대행료 20% 할인,
해외 이용 수수료 우대"
749,0,CARD_LEVEL,32,해외이용,FREE_SERVICE,,,,,해외 가맹점 이용 수수료 면제 서비스
750,250000,CARD_LEVEL,14,생활,RATE_DISCOUNT,0.5,,,,요식/대형마트/백화점/병원/약국/인터넷 쇼핑몰 0.5% 캐시백
751,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,대형마트/온라인쇼핑몰/홈쇼핑 5% 할인
752,300000,CARD_LEVEL,34,병원,RATE_DISCOUNT,5.0,,,,병원 5% 할인
753,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"특별가맹점(할인점, 백화점, 면세점, 카페 등) 5% 적립"
754,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,2.0,,,,백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 2% 캐시백
754,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,2.0,,,,의료·산후조리원·학원·학습지·온라인서점·어린이집·유치원 2% 캐시백
757,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,3.0,,,,온라인 이용 건 3% 캐시백
757,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"쿠팡, 티몬, 위메프, 11번가, 옥션, G마켓 5% 캐시백"
758,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,30.0,,,,다이소 30% 할인
758,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,"GS25, CU 10% 할인"
758,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"스타벅스, 커피빈 10% 할인"
758,300000,CARD_LEVEL,10,영화,RATE_DISCOUNT,20.0,,,,"CGV, 롯데시네마 20% 할인"
760,50000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인
760,50000,CARD_LEVEL,10,영화,RATE_DISCOUNT,5.0,,,,CGV 5% 환급할인
761,500000,CARD_LEVEL,35,골프,FREE_SERVICE,,,,,"국내 지정 골프장 커피(4잔) 무료 제공
국내 지정 골프연습장 타석권 무료 제공"
762,200000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,온라인 쇼핑 5% 캐시백
762,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,안경/렌즈 5% 캐시백
762,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,커피 5% 캐시백
762,200000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통(버스/지하철) 5% 캐시백
762,200000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신 5% 캐시백
762,200000,CARD_LEVEL,26,해외,RATE_DISCOUNT,5.0,,,,해외 5% 캐시백
762,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,5.0,,,,"OTT서비스, 공연티켓, 어학시험 5% 캐시백"
763,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,"국내외 가맹점 1% 적립
월 200만원 이상 이용 시 2배, 월 100만원 이상 이용 시 1.5배 적립"
763,500000,CARD_LEVEL,6,기타,VOUCHER,,100000,,,"M포인트로 상품권 교환, 면세점에서 사용 가능한 the Pink 바우처 교환(10만원권)"
763,500000,CARD_LEVEL,23,바우처,VOUCHER,,100000,,,the Pink 최초 발급 시 웰컴 바우처 10만원권 1매 제공
763,500000,CARD_LEVEL,16,프리미엄,FREE_SERVICE,,,,,"인천국제공항라운지, 발레파킹 무료 서비스 제공"
764,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,해외 1% 카카오페이포인트 적립
768,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,20.0,,,,"친환경 마켓 20% 포인트리 적립
업사이클링 제품, 반려식물 10% 포인트리 적립"
769,0,CARD_LEVEL,12,푸드,RATE_DISCOUNT,0.5,,,,"[추가 적립] 음식점, 커피 전문점 업종 0.5% 추가적립 (전월실적 없음)"
769,0,CARD_LEVEL,27,교통,RATE_DISCOUNT,0.5,,,,"[추가 적립] 버스/지하철, 택시 0.5% 추가적립 (전월실적 없음)"
769,0,CARD_LEVEL,5,통신,RATE_DISCOUNT,0.5,,,,[추가 적립] 이동통신요금 0.5% 추가적립 (전월실적 없음)
770,300000,CARD_LEVEL,35,골프,RATE_DISCOUNT,5.0,,,,"골프연습장/스크린골프, 골프관광(그린재킷 투어) 5% 환급할인
골프웨어/골프용품 5% 환급할인"
770,300000,CARD_LEVEL,9,주유소,RATE_DISCOUNT,5.0,,,,주유소 5% 환급할인
774,200000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,15.0,,,,쿠팡 15% 할인
774,200000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,"롯데리아, 엔제리너스, 나뚜루, TGIF, 보네스뻬, 크리스피크림도넛 10% 할인 (1만원 이상 결제 시 할인)"
774,200000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,롯데월드 종합이용권 50% 할인
774,200000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,1500,,,"롯데시네마 관람료 1,500원 할인"
774,200000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,15.0,,,,미스터피자 15% 현장 할인
775,0,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,1.0,,,,해외 이용금액의 1% 해피포인트 적립
776,0,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,1.0,,,,홈플러스에서 결제 시 1%·5% 결제일할인(청구할인)
776,0,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,80,,,GS칼텍스에서 주유 시 리터당 80원 결제일할인(청구할인)
777,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,롯데월드 아쿠아리움 입장권 및 놀이공원 자유이용권 50% 현장할인
778,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,12.0,,,,GS SHOP 12% 청구 할인
778,400000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,5.0,,,,대형마트 5% 청구 할인
778,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신 5% 청구 할인
778,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피 10% 청구 할인
778,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,편의점 10% 청구 할인
779,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,2.0,,,,"위메프 적립 2%
위메프오 적립 1%"
779,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활영역/구독서비스 적립 5%
780,0,CARD_LEVEL,6,기타,FREE_SERVICE,,,,,"부가세환급 편의지원서비스
전자세금계산서 월 250건 무료"
783,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,4.0,,,,SSG.COM에서 결제 시 2~4% 신세계포인트 적립
783,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활편의영역에서 결제 시 3~5% 신세계포인트 적립
788,200000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 50%·워터파크 30% 할인
788,200000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,15.0,,,,CJ푸드빌 15% 현장할인
788,200000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,4000,,,"CGV 4,000원·8,000원 할인"
788,200000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,20.0,,,,CJ푸드빌 20%·30% 현장할인
789,0,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,5.0,,,,이마트 7대 가맹점에서 결제 시 최대 5% 신세계포인트 적립
789,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활편의영역에서 결제 시 최대 5% 신세계포인트 적립
789,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,그 외 모든 가맹점에서 결제 시 최대 0.5% 신세계포인트 적립
816,0,CARD_LEVEL,9,주유소,RATE_DISCOUNT,2.0,,,,전주유소 이용액의 2% 할인(LPG제외)
816,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,1500,,,"전국 주요영화관 1,500원 할인"
816,0,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,주요 패밀리레스토랑 10% 할인
816,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피전문점 10% 할인
852,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,2.0,,,,"스마일페이 가맹점/해외에서 스마일페이로 결제 시 2% 스마일캐시 적립
그 외 가맹점 이용 시 1% 스마일캐시 적립"
852,0,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,모든 가맹점에서 5만원 이상 결제 시 2~3개월 무이자할부
853,0,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,모든 가맹점에서 5만원 이상 결제 시 2~3개월 무이자할부
854,0,CARD_LEVEL,3,주유,FIXED_AMOUNT,,200,,,"현대오일뱅크/SK에너지에서 주유 시 리터당 200원·400원 청구 할인
모든 충전소(LPG) 이용 시 리터당 100원·200원 청구 할인"
859,0,CARD_LEVEL,3,주유,FIXED_AMOUNT,,200,,,"현대오일뱅크/SK에너지에서 주유 시 리터당 200원·400원 청구 할인
모든 충전소(LPG) 이용 시 리터당 100원·200원 청구 할인"
865,500000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,7.0,,,,"홈플러스 매장, 온라인몰 결제 시 마이홈플러스 포인트 7% 적립"
865,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.3,,,,홈플러스 매장 외 가맹점 결제 시 0.3% 결제일 할인
889,400000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,1.0,,,,(공통서비스) 3대 마트 1% 할인
890,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,12.0,,,,영라이프할인 - 라이프 가맹점 10~12% 결제일 할인
895,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,모든 가맹점 0.7% 포인트 적립
895,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,1.3,,,,"신한은행 결제계좌 연결 시, 쇼핑 1.3% 추가적립"
895,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.3,,,,"신한은행 결제계좌 연결 시, 해외 1.3% 추가적립"
895,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,3.3,,,,"신한은행 결제계좌 연결 시, 통신/대중교통/도시가스 3.3% 추가적립"
905,0,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,1.0,,,,"메가마트 매장 결제 시 메가포인트 1.0% 적립
메가마트 자체 추가적립 0.5%, 총 1.5% 적립"
905,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,메가마트 제외 모든가맹점 메가포인트 0.5% 적립
905,0,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,"택시, 버스, 지하철 3~5% 할인 (모바일 교통거래 포함)"
905,0,CARD_LEVEL,3,주유,FIXED_AMOUNT,,60,,,GS칼텍스 60원/L 할인
906,0,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,0.5,,,,"메가마트 매장 결제 시 메가포인트 0.5% 적립
메가마트 자체 추가적립 0.2%, 총 0.7% 적립"
906,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.1,,,,메가마트 제외 모든가맹점 메가포인트 0.1% 적립
912,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,"온라인쇼핑몰, 대형마트, 소셜커머스, 백화점 10% 포인트리 적립"
912,500000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,5.0,,,,"아파트 관리비, 편의점, 배달앱 5% 포인트리 적립"
916,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,80,,,알뜰주유소 리터당 80원~100원 청구할인
916,300000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,치킨·피자 10% 청구할인
916,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,12000,,,"전국 영화관 12,000원 이상 결제 시 3,000원 청구할인"
916,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피전문점 10% 청구할인
940,400000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.1,,,,전 가맹점 OK캐쉬백 0.1% 기본적립
942,300000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,10.0,,,,"AK PLAZA 청구할인 최대 10%
AK 멤버스 서비스"
942,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,"[생활영역 청구 할인] 학원, 패밀리레스토랑,커피,미용실 5% 할인"
942,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"인터파크 영화예매 1매당 3,500원 청구 할인"
